index,aria-level,title,id,href,parent,l0_id,l1_id,l2_id,l3_id,l4_id,l5_id,l6_id,l7_id,l8_id,l0_title,l1_title,l2_title,l3_title,l4_title,l5_title,l6_title,l7_title,l8_title
7267,5,LWR Service Catalog Site Guidelines,svc_site_lwr_guidelines_leaf,/s/articleView?id=sf.svc_site_lwr_guidelines.htm&language=en_US&type=5,svc_site_lwr_setup_leaf,service_cloud_leaf,support_deflection_leaf,svc_intro_leaf,svc_site_build_leaf,svc_site_lwr_setup_leaf,svc_site_lwr_guidelines_leaf,,,,Service Cloud,Deflect Cases with Self-Service,Service Catalog,Building Your Service Catalog Site,LWR Setup Pathway,LWR Service Catalog Site Guidelines,,,
7268,5,Add Data Categories to Your Site,svc_site_dc_lwr_leaf,/s/articleView?id=sf.svc_site_dc_lwr.htm&language=en_US&type=5,svc_site_lwr_setup_leaf,service_cloud_leaf,support_deflection_leaf,svc_intro_leaf,svc_site_build_leaf,svc_site_lwr_setup_leaf,svc_site_dc_lwr_leaf,,,,Service Cloud,Deflect Cases with Self-Service,Service Catalog,Building Your Service Catalog Site,LWR Setup Pathway,Add Data Categories to Your Site,,,
7269,5,Set Up the Home Page,svc_site_home_page_lwr_leaf,/s/articleView?id=sf.svc_site_home_page_lwr.htm&language=en_US&type=5,svc_site_lwr_setup_leaf,service_cloud_leaf,support_deflection_leaf,svc_intro_leaf,svc_site_build_leaf,svc_site_lwr_setup_leaf,svc_site_home_page_lwr_leaf,,,,Service Cloud,Deflect Cases with Self-Service,Service Catalog,Building Your Service Catalog Site,LWR Setup Pathway,Set Up the Home Page,,,
7270,5,Set Up Your Site Navigation Menu,svc_site_nav_menu_lwr_leaf,/s/articleView?id=sf.svc_site_nav_menu_lwr.htm&language=en_US&type=5,svc_site_lwr_setup_leaf,service_cloud_leaf,support_deflection_leaf,svc_intro_leaf,svc_site_build_leaf,svc_site_lwr_setup_leaf,svc_site_nav_menu_lwr_leaf,,,,Service Cloud,Deflect Cases with Self-Service,Service Catalog,Building Your Service Catalog Site,LWR Setup Pathway,Set Up Your Site Navigation Menu,,,
7271,5,Set Up the Search Page,svc_site_lwr_search_leaf,/s/articleView?id=sf.svc_site_lwr_search.htm&language=en_US&type=5,svc_site_lwr_setup_leaf,service_cloud_leaf,support_deflection_leaf,svc_intro_leaf,svc_site_build_leaf,svc_site_lwr_setup_leaf,svc_site_lwr_search_leaf,,,,Service Cloud,Deflect Cases with Self-Service,Service Catalog,Building Your Service Catalog Site,LWR Setup Pathway,Set Up the Search Page,,,
7272,5,Set Up the Service Catalog Site Pages,svc_site_pages_setup_lwr_leaf,/s/articleView?id=sf.svc_site_pages_setup_lwr.htm&language=en_US&type=5,svc_site_lwr_setup_leaf,service_cloud_leaf,support_deflection_leaf,svc_intro_leaf,svc_site_build_leaf,svc_site_lwr_setup_leaf,svc_site_pages_setup_lwr_leaf,,,,Service Cloud,Deflect Cases with Self-Service,Service Catalog,Building Your Service Catalog Site,LWR Setup Pathway,Set Up the Service Catalog Site Pages,,,
7273,5,Change the Data Category Path Shown in Your Site,svc_site_dc_path_leaf,/s/articleView?id=sf.svc_site_dc_path.htm&language=en_US&type=5,svc_site_lwr_setup_leaf,service_cloud_leaf,support_deflection_leaf,svc_intro_leaf,svc_site_build_leaf,svc_site_lwr_setup_leaf,svc_site_dc_path_leaf,,,,Service Cloud,Deflect Cases with Self-Service,Service Catalog,Building Your Service Catalog Site,LWR Setup Pathway,Change the Data Category Path Shown in Your Site,,,
7281,4,Alternative Sites Setup Pathway,svc_site_alt_setup_svc_site_alt_setup_leaf,/s/articleView?id=sf.svc_site_alt_setup.htm&language=en_US&type=5#svc_site_alt_setup,svc_site_build_leaf,service_cloud_leaf,support_deflection_leaf,svc_intro_leaf,svc_site_build_leaf,svc_site_alt_setup_svc_site_alt_setup_leaf,,,,,Service Cloud,Deflect Cases with Self-Service,Service Catalog,Building Your Service Catalog Site,Alternative Sites Setup Pathway,,,,
7282,5,Step I: Create a Visualforce Page,svc_site_alt_setup_svc_site_alt_visualforce_leaf,/s/articleView?id=sf.svc_site_alt_setup.htm&language=en_US&type=5#svc_site_alt_visualforce,svc_site_alt_setup_svc_site_alt_setup_leaf,service_cloud_leaf,support_deflection_leaf,svc_intro_leaf,svc_site_build_leaf,svc_site_alt_setup_svc_site_alt_setup_leaf,svc_site_alt_setup_svc_site_alt_visualforce_leaf,,,,Service Cloud,Deflect Cases with Self-Service,Service Catalog,Building Your Service Catalog Site,Alternative Sites Setup Pathway,Step I: Create a Visualforce Page,,,
7283,5,Step II: Create a Salesforce Site,svc_site_alt_setup_svc_site_alt_ss_leaf,/s/articleView?id=sf.svc_site_alt_setup.htm&language=en_US&type=5#svc_site_alt_ss,svc_site_alt_setup_svc_site_alt_setup_leaf,service_cloud_leaf,support_deflection_leaf,svc_intro_leaf,svc_site_build_leaf,svc_site_alt_setup_svc_site_alt_setup_leaf,svc_site_alt_setup_svc_site_alt_ss_leaf,,,,Service Cloud,Deflect Cases with Self-Service,Service Catalog,Building Your Service Catalog Site,Alternative Sites Setup Pathway,Step II: Create a Salesforce Site,,,
7321,3,Launching Your Service Catalog Site,svc_site_launch_svc_site_launch_leaf,/s/articleView?id=sf.svc_site_launch.htm&language=en_US&type=5#svc_site_launch,svc_intro_leaf,service_cloud_leaf,support_deflection_leaf,svc_intro_leaf,svc_site_launch_svc_site_launch_leaf,,,,,,Service Cloud,Deflect Cases with Self-Service,Service Catalog,Launching Your Service Catalog Site,,,,,
7322,4,Step I: Customize Your Site,svc_site_launch_svc_site_customize_leaf,/s/articleView?id=sf.svc_site_launch.htm&language=en_US&type=5#svc_site_customize,svc_site_launch_svc_site_launch_leaf,service_cloud_leaf,support_deflection_leaf,svc_intro_leaf,svc_site_launch_svc_site_launch_leaf,svc_site_launch_svc_site_customize_leaf,,,,,Service Cloud,Deflect Cases with Self-Service,Service Catalog,Launching Your Service Catalog Site,Step I: Customize Your Site,,,,
7323,4,Step II: Set Your Site Administration Settings,svc_site_launch_svc_site_admin_settings_leaf,/s/articleView?id=sf.svc_site_launch.htm&language=en_US&type=5#svc_site_admin_settings,svc_site_launch_svc_site_launch_leaf,service_cloud_leaf,support_deflection_leaf,svc_intro_leaf,svc_site_launch_svc_site_launch_leaf,svc_site_launch_svc_site_admin_settings_leaf,,,,,Service Cloud,Deflect Cases with Self-Service,Service Catalog,Launching Your Service Catalog Site,Step II: Set Your Site Administration Settings,,,,
7324,4,Step III: Take Your Site Live,svc_site_launch_svc_site_live_leaf,/s/articleView?id=sf.svc_site_launch.htm&language=en_US&type=5#svc_site_live,svc_site_launch_svc_site_launch_leaf,service_cloud_leaf,support_deflection_leaf,svc_intro_leaf,svc_site_launch_svc_site_launch_leaf,svc_site_launch_svc_site_live_leaf,,,,,Service Cloud,Deflect Cases with Self-Service,Service Catalog,Launching Your Service Catalog Site,Step III: Take Your Site Live,,,,
7328,3,Integrating AI into Your Service Catalog (Beta),svc_site_copilot_ov_leaf,/s/articleView?id=sf.svc_site_copilot_ov.htm&language=en_US&type=5,svc_intro_leaf,service_cloud_leaf,support_deflection_leaf,svc_intro_leaf,svc_site_copilot_ov_leaf,,,,,,Service Cloud,Deflect Cases with Self-Service,Service Catalog,Integrating AI into Your Service Catalog (Beta),,,,,
7329,4,Service Catalog in Einstein Copilot (Beta),svc_site_copilot_learn_leaf,/s/articleView?id=sf.svc_site_copilot_learn.htm&language=en_US&type=5,svc_site_copilot_ov_leaf,service_cloud_leaf,support_deflection_leaf,svc_intro_leaf,svc_site_copilot_ov_leaf,svc_site_copilot_learn_leaf,,,,,Service Cloud,Deflect Cases with Self-Service,Service Catalog,Integrating AI into Your Service Catalog (Beta),Service Catalog in Einstein Copilot (Beta),,,,
7330,4,How Service Catalog Works in Einstein Copilot (Beta),svc_site_copilot_operation_leaf,/s/articleView?id=sf.svc_site_copilot_operation.htm&language=en_US&type=5,svc_site_copilot_ov_leaf,service_cloud_leaf,support_deflection_leaf,svc_intro_leaf,svc_site_copilot_ov_leaf,svc_site_copilot_operation_leaf,,,,,Service Cloud,Deflect Cases with Self-Service,Service Catalog,Integrating AI into Your Service Catalog (Beta),How Service Catalog Works in Einstein Copilot (Beta),,,,
7331,4,Service Catalog Action Reference (Beta),svc_site_actions_ref_svc_site_actions_ref_leaf,/s/articleView?id=sf.svc_site_actions_ref.htm&language=en_US&type=5#svc_site_actions_ref,svc_site_copilot_ov_leaf,service_cloud_leaf,support_deflection_leaf,svc_intro_leaf,svc_site_copilot_ov_leaf,svc_site_actions_ref_svc_site_actions_ref_leaf,,,,,Service Cloud,Deflect Cases with Self-Service,Service Catalog,Integrating AI into Your Service Catalog (Beta),Service Catalog Action Reference (Beta),,,,
7332,5,Copilot Action: Update Email Address (Beta),svc_site_actions_ref_svc_site_action_email_leaf,/s/articleView?id=sf.svc_site_actions_ref.htm&language=en_US&type=5#svc_site_action_email,svc_site_actions_ref_svc_site_actions_ref_leaf,service_cloud_leaf,support_deflection_leaf,svc_intro_leaf,svc_site_copilot_ov_leaf,svc_site_actions_ref_svc_site_actions_ref_leaf,svc_site_actions_ref_svc_site_action_email_leaf,,,,Service Cloud,Deflect Cases with Self-Service,Service Catalog,Integrating AI into Your Service Catalog (Beta),Service Catalog Action Reference (Beta),Copilot Action: Update Email Address (Beta),,,
7333,5,Copilot Action: Update Phone Number (Beta),svc_site_actions_ref_svc_site_action_phone_leaf,/s/articleView?id=sf.svc_site_actions_ref.htm&language=en_US&type=5#svc_site_action_phone,svc_site_actions_ref_svc_site_actions_ref_leaf,service_cloud_leaf,support_deflection_leaf,svc_intro_leaf,svc_site_copilot_ov_leaf,svc_site_actions_ref_svc_site_actions_ref_leaf,svc_site_actions_ref_svc_site_action_phone_leaf,,,,Service Cloud,Deflect Cases with Self-Service,Service Catalog,Integrating AI into Your Service Catalog (Beta),Service Catalog Action Reference (Beta),Copilot Action: Update Phone Number (Beta),,,
7334,5,Copilot Action: Get Help (Beta),svc_site_actions_ref_svc_site_action_case_leaf,/s/articleView?id=sf.svc_site_actions_ref.htm&language=en_US&type=5#svc_site_action_case,svc_site_actions_ref_svc_site_actions_ref_leaf,service_cloud_leaf,support_deflection_leaf,svc_intro_leaf,svc_site_copilot_ov_leaf,svc_site_actions_ref_svc_site_actions_ref_leaf,svc_site_actions_ref_svc_site_action_case_leaf,,,,Service Cloud,Deflect Cases with Self-Service,Service Catalog,Integrating AI into Your Service Catalog (Beta),Service Catalog Action Reference (Beta),Copilot Action: Get Help (Beta),,,
7338,4,Build Service Catalog Actions (Beta),svc_site_actions_setup_ov_leaf,/s/articleView?id=sf.svc_site_actions_setup_ov.htm&language=en_US&type=5,svc_site_copilot_ov_leaf,service_cloud_leaf,support_deflection_leaf,svc_intro_leaf,svc_site_copilot_ov_leaf,svc_site_actions_setup_ov_leaf,,,,,Service Cloud,Deflect Cases with Self-Service,Service Catalog,Integrating AI into Your Service Catalog (Beta),Build Service Catalog Actions (Beta),,,,
7475,2,Experience Cloud Sites,support_communities_leaf,/s/articleView?id=sf.support_communities.htm&language=en_US&type=5,support_deflection_leaf,service_cloud_leaf,support_deflection_leaf,support_communities_leaf,,,,,,,Service Cloud,Deflect Cases with Self-Service,Experience Cloud Sites,,,,,,
7476,2,Help Center,support_help_center_leaf,/s/articleView?id=sf.support_help_center.htm&language=en_US&type=5,support_deflection_leaf,service_cloud_leaf,support_deflection_leaf,support_help_center_leaf,,,,,,,Service Cloud,Deflect Cases with Self-Service,Help Center,,,,,,
7477,3,Guided Setup Flow,help_center_setup_flow_help_center_setup_flow_leaf,/s/articleView?id=sf.help_center_setup_flow.htm&language=en_US&type=5#help_center_setup_flow,support_help_center_leaf,service_cloud_leaf,support_deflection_leaf,support_help_center_leaf,help_center_setup_flow_help_center_setup_flow_leaf,,,,,,Service Cloud,Deflect Cases with Self-Service,Help Center,Guided Setup Flow,,,,,
8575,1,Create Service Cloud Channels,support_service_channels_leaf,/s/articleView?id=sf.support_service_channels.htm&language=en_US&type=5,service_cloud_leaf,service_cloud_leaf,support_service_channels_leaf,,,,,,,,Service Cloud,Create Service Cloud Channels,,,,,,,
8576,1,Set Up Routing and Rules in Service Cloud,support_routing_automation_leaf,/s/articleView?id=sf.support_routing_automation.htm&language=en_US&type=5,service_cloud_leaf,service_cloud_leaf,support_routing_automation_leaf,,,,,,,,Service Cloud,Set Up Routing and Rules in Service Cloud,,,,,,,
8577,2,Omni-Channel,omnichannel_intro_leaf,/s/articleView?id=sf.omnichannel_intro.htm&language=en_US&type=5,support_routing_automation_leaf,service_cloud_leaf,support_routing_automation_leaf,omnichannel_intro_leaf,,,,,,,Service Cloud,Set Up Routing and Rules in Service Cloud,Omni-Channel,,,,,,
8578,3,Route Work with Omni-Channel,omnichannel_route_work_leaf,/s/articleView?id=sf.omnichannel_route_work.htm&language=en_US&type=5,omnichannel_intro_leaf,service_cloud_leaf,support_routing_automation_leaf,omnichannel_intro_leaf,omnichannel_route_work_leaf,,,,,,Service Cloud,Set Up Routing and Rules in Service Cloud,Omni-Channel,Route Work with Omni-Channel,,,,,
8579,4,Understand the Details of the Routing Lifecycle,omnichannel_psr_lifecycle_leaf,/s/articleView?id=sf.omnichannel_psr_lifecycle.htm&language=en_US&type=5,omnichannel_route_work_leaf,service_cloud_leaf,support_routing_automation_leaf,omnichannel_intro_leaf,omnichannel_route_work_leaf,omnichannel_psr_lifecycle_leaf,,,,,Service Cloud,Set Up Routing and Rules in Service Cloud,Omni-Channel,Route Work with Omni-Channel,Understand the Details of the Routing Lifecycle,,,,
8580,4,Choose Your Routing Destination,omnichannel_routing_targets_leaf,/s/articleView?id=sf.omnichannel_routing_targets.htm&language=en_US&type=5,omnichannel_route_work_leaf,service_cloud_leaf,support_routing_automation_leaf,omnichannel_intro_leaf,omnichannel_route_work_leaf,omnichannel_routing_targets_leaf,,,,,Service Cloud,Set Up Routing and Rules in Service Cloud,Omni-Channel,Route Work with Omni-Channel,Choose Your Routing Destination,,,,
8581,5,Route to a Queue,omnichannel_routing_leaf,/s/articleView?id=sf.omnichannel_routing.htm&language=en_US&type=5,omnichannel_routing_targets_leaf,service_cloud_leaf,support_routing_automation_leaf,omnichannel_intro_leaf,omnichannel_route_work_leaf,omnichannel_routing_targets_leaf,omnichannel_routing_leaf,,,,Service Cloud,Set Up Routing and Rules in Service Cloud,Omni-Channel,Route Work with Omni-Channel,Choose Your Routing Destination,Route to a Queue,,,
8582,6,Prepare to Route to Queues,prepare_to_route_to_queues_leaf,/s/articleView?id=sf.prepare_to_route_to_queues.htm&language=en_US&type=5,omnichannel_routing_leaf,service_cloud_leaf,support_routing_automation_leaf,omnichannel_intro_leaf,omnichannel_route_work_leaf,omnichannel_routing_targets_leaf,omnichannel_routing_leaf,prepare_to_route_to_queues_leaf,,,Service Cloud,Set Up Routing and Rules in Service Cloud,Omni-Channel,Route Work with Omni-Channel,Choose Your Routing Destination,Route to a Queue,Prepare to Route to Queues,,
8584,5,Route to a Skill,omnichannel_skills_based_routing_how_it_works_leaf,/s/articleView?id=sf.omnichannel_skills_based_routing_how_it_works.htm&language=en_US&type=5,omnichannel_routing_targets_leaf,service_cloud_leaf,support_routing_automation_leaf,omnichannel_intro_leaf,omnichannel_route_work_leaf,omnichannel_routing_targets_leaf,omnichannel_skills_based_routing_how_it_works_leaf,,,,Service Cloud,Set Up Routing and Rules in Service Cloud,Omni-Channel,Route Work with Omni-Channel,Choose Your Routing Destination,Route to a Skill,,,
8585,6,How Does Skills-Based Routing Work?,omnichannel_how_skills_based_routing_works_leaf,/s/articleView?id=sf.omnichannel_how_skills_based_routing_works.htm&language=en_US&type=5,omnichannel_skills_based_routing_how_it_works_leaf,service_cloud_leaf,support_routing_automation_leaf,omnichannel_intro_leaf,omnichannel_route_work_leaf,omnichannel_routing_targets_leaf,omnichannel_skills_based_routing_how_it_works_leaf,omnichannel_how_skills_based_routing_works_leaf,,,Service Cloud,Set Up Routing and Rules in Service Cloud,Omni-Channel,Route Work with Omni-Channel,Choose Your Routing Destination,Route to a Skill,How Does Skills-Based Routing Work?,,
8586,6,How Does Skills-Based Routing Differ from Queue-Based Routing?,omnichannel_skills_based_routing_comparison_to_queues_leaf,/s/articleView?id=sf.omnichannel_skills_based_routing_comparison_to_queues.htm&language=en_US&type=5,omnichannel_skills_based_routing_how_it_works_leaf,service_cloud_leaf,support_routing_automation_leaf,omnichannel_intro_leaf,omnichannel_route_work_leaf,omnichannel_routing_targets_leaf,omnichannel_skills_based_routing_how_it_works_leaf,omnichannel_skills_based_routing_comparison_to_queues_leaf,,,Service Cloud,Set Up Routing and Rules in Service Cloud,Omni-Channel,Route Work with Omni-Channel,Choose Your Routing Destination,Route to a Skill,How Does Skills-Based Routing Differ from Queue-Based Routing?,,
